location,date,new_cases,new_deaths,new_vaccinations,population
North America,2020,23205204.0,508701.0,5786750.0,207111661665.0
North America,2021,41906781.0,706597.0,833510717.0,219118134805.0
North America,2022,50990983.0,309320.0,266661676.0,190302599269.0
North Korea,2020,0.0,0.0,0.0,7143019984.0
North Korea,2021,0.0,0.0,0.0,9515336840.0
North Korea,2022,1.0,6.0,0.0,7143019984.0
North Macedonia,2020,83329.0,2503.0,0.0,649017860.0
North Macedonia,2021,141720.0,5457.0,925842.0,764166190.0
North Macedonia,2022,119317.0,1605.0,0.0,663673102.0
Northern Cyprus,2021,0.0,0.0,1988.0,121359012.0
Northern Ireland,2020,0.0,0.0,0.0,580176000.0
Northern Ireland,2021,0.0,0.0,3331118.0,692040000.0
Northern Ireland,2022,0.0,0.0,796007.0,593448000.0
Northern Mariana Islands,2020,0.0,0.0,0.0,13484128.0
Northern Mariana Islands,2021,0.0,0.0,0.0,16756012.0
Norway,2020,49567.0,436.0,2406.0,1690074764.0
Norway,2021,344692.0,871.0,9787024.0,1983528260.0
Norway,2022,1072309.0,2638.0,2325351.0,1722680708.0
Oceania,2020,48428.0,1061.0,0.0,15403290120.0
Oceania,2021,540424.0,3458.0,54252851.0,16439183900.0
Oceania,2022,12211843.0,16001.0,26095296.0,14277318620.0
Oman,2020,128867.0,1499.0,4799.0,1427805600.0
Oman,2021,176622.0,2617.0,60282.0,1670349500.0
Oman,2022,93286.0,144.0,0.0,1450687100.0
Pakistan,2020,482178.0,10176.0,0.0,73341532704.0
Pakistan,2021,813755.0,18757.0,60377421.0,86076075360.0
Pakistan,2022,278705.0,1696.0,71222237.0,74756481888.0
Palau,2021,10.0,0.0,0.0,2387088.0
Palau,2022,5562.0,7.0,0.0,5732628.0
Palestine,2020,138004.0,1400.0,0.0,1585522952.0
Palestine,2021,331744.0,3519.0,1640780.0,1916277740.0
Palestine,2022,233288.0,789.0,0.0,1664274092.0
Panama,2020,246790.0,4022.0,0.0,1313757436.0
Panama,2021,249130.0,3406.0,225506.0,1609132430.0
Panama,2022,495331.0,1081.0,32607.0,1397520494.0
Papua New Guinea,2020,796.0,9.0,0.0,2910933375.0
Papua New Guinea,2021,35378.0,581.0,0.0,3702058125.0
Papua New Guinea,2022,9563.0,78.0,0.0,3215212125.0
Paraguay,2020,107932.0,2262.0,0.0,2034223500.0
Paraguay,2021,358169.0,14362.0,4105501.0,2474971925.0
Paraguay,2022,251948.0,2984.0,33555.0,2149496165.0
Peru,2020,1015137.0,93070.0,0.0,10248925988.0
Peru,2021,1281694.0,110329.0,51091497.0,12428099620.0
Peru,2022,1877470.0,14522.0,34306070.0,10793719396.0
Philippines,2020,474064.0,9246.0,0.0,38943385696.0
Philippines,2021,2369926.0,42260.0,44543330.0,42179037920.0
Philippines,2022,1174908.0,12889.0,10896420.0,36632205536.0
Pitcairn,2021,0.0,0.0,0.0,9400.0
Pitcairn,2022,0.0,0.0,0.0,11327.0
Poland,2020,1294878.0,28554.0,45600.0,12076714632.0
Poland,2021,2813337.0,68500.0,31883289.0,14547857560.0
Poland,2022,2238097.0,21156.0,9138669.0,12634714648.0
Portugal,2020,413839.0,6906.0,0.0,3142882242.0
Portugal,2021,975968.0,12049.0,0.0,3748862805.0
Portugal,2022,4141526.0,6384.0,0.0,3255861669.0
Puerto Rico,2020,0.0,0.0,0.0,995238072.0
Puerto Rico,2021,0.0,0.0,0.0,1187130380.0
Puerto Rico,2022,0.0,0.0,0.0,549657628.0
Qatar,2020,143834.0,245.0,0.0,827405217.0
Qatar,2021,106694.0,373.0,4218895.0,983722815.0
Qatar,2022,223166.0,66.0,1256355.0,854356527.0
Romania,2020,632263.0,15767.0,9324.0,6094373700.0
Romania,2021,1176628.0,42985.0,15789297.0,7175633550.0
Romania,2022,1482839.0,8484.0,1002577.0,6231988590.0
Russia,2020,3127347.0,56271.0,0.0,48623672832.0
Russia,2021,7193058.0,246400.0,129953267.0,52820358880.0
Russia,2022,10874037.0,80463.0,22691920.0,45874119904.0
Rwanda,2020,8383.0,92.0,0.0,4036573686.0
Rwanda,2021,103403.0,1258.0,920644.0,5028496230.0
Rwanda,2022,20851.0,117.0,0.0,4367214534.0
Saint Helena,2020,4.0,0.0,0.0,626516.0
Saint Helena,2021,0.0,0.0,0.0,1971365.0
Saint Helena,2022,2111.0,0.0,0.0,1712117.0
Saint Kitts and Nevis,2020,32.0,0.0,0.0,13446042.0
Saint Kitts and Nevis,2021,2967.0,28.0,6553.0,17403565.0
Saint Kitts and Nevis,2022,3553.0,18.0,0.0,15114877.0
Saint Lucia,2020,353.0,5.0,0.0,52702496.0
Saint Lucia,2021,13217.0,290.0,25380.0,65653280.0
Saint Lucia,2022,16106.0,113.0,979.0,57019424.0
Saint Pierre and Miquelon,2020,18.0,0.0,0.0,1594835.0
Saint Pierre and Miquelon,2021,84.0,0.0,0.0,2148025.0
Saint Pierre and Miquelon,2022,3131.0,1.0,0.0,1865545.0
Saint Vincent and the Grenadines,2020,121.0,0.0,0.0,30459987.0
Saint Vincent and the Grenadines,2021,5729.0,81.0,14770.0,37945035.0
Saint Vincent and the Grenadines,2022,5153.0,35.0,1871.0,32955003.0
Samoa,2020,2.0,0.0,0.0,9785160.0
Samoa,2021,1.0,0.0,0.0,81172350.0
Samoa,2022,15946.0,29.0,0.0,70497630.0
San Marino,2020,2333.0,59.0,0.0,10342830.0
San Marino,2021,5869.0,41.0,20141.0,12296850.0
San Marino,2022,13537.0,19.0,0.0,10679730.0
Sao Tome and Principe,2020,1014.0,17.0,0.0,61396110.0
Sao Tome and Principe,2021,2883.0,44.0,0.0,82998445.0
Sao Tome and Principe,2022,2381.0,20.0,0.0,72083581.0
Saudi Arabia,2020,362741.0,6223.0,0.0,11104691320.0
Saudi Arabia,2021,193495.0,2654.0,49474393.0,13289220760.0
Saudi Arabia,2022,268277.0,556.0,8586482.0,11541597208.0
Scotland,2020,0.0,0.0,0.0,1639800000.0
Scotland,2021,0.0,0.0,11188094.0,1995090000.0
Scotland,2022,0.0,0.0,1602657.0,1699926000.0
Senegal,2020,19140.0,410.0,0.0,5333467216.0
Senegal,2021,55915.0,1480.0,330137.0,6320504980.0
Senegal,2022,13777.0,103.0,0.0,5489315284.0
Serbia,2020,337923.0,3214.0,0.0,2130179570.0
Serbia,2021,961416.0,9503.0,3236108.0,2508114655.0
Serbia,2022,1113803.0,4596.0,28576.0,2178280399.0
Seychelles,2020,230.0,0.0,0.0,31283420.0
Seychelles,2021,24563.0,134.0,42863.0,39104275.0
Seychelles,2022,24592.0,37.0,0.0,33961795.0
Sierra Leone,2020,2611.0,76.0,0.0,2375179548.0
Sierra Leone,2021,4453.0,47.0,7981.0,3141088895.0
Sierra Leone,2022,694.0,3.0,0.0,2728014191.0
Singapore,2020,58599.0,29.0,52.0,1939135568.0
Singapore,2021,220806.0,799.0,11794635.0,2057513030.0
Singapore,2022,1860694.0,867.0,2932315.0,1786935974.0
Sint Maarten (Dutch part),2021,0.0,0.0,0.0,10561888.0
Sint Maarten (Dutch part),2022,0.0,0.0,0.0,13611136.0
Slovakia,2020,274603.0,2138.0,0.0,1698679955.0
Slovakia,2021,1096479.0,14497.0,0.0,2059861075.0
Slovakia,2022,1280090.0,4041.0,0.0,1788975235.0
Slovenia,2020,122152.0,2697.0,5291.0,708027562.0
Slovenia,2021,341896.0,2892.0,2741357.0,773742695.0
Slovenia,2022,778266.0,1320.0,234288.0,671990231.0
Solomon Islands,2020,17.0,0.0,0.0,58666032.0
Solomon Islands,2021,7.0,0.0,0.0,264359280.0
Solomon Islands,2022,21523.0,154.0,0.0,229594224.0
Somalia,2020,4714.0,131.0,0.0,5120874828.0
Somalia,2021,18818.0,1203.0,37292.0,6423090420.0
Somalia,2022,3722.0,28.0,0.0,5578410036.0
South Africa,2020,1057161.0,28469.0,0.0,19705087836.0
South Africa,2021,2382539.0,62676.0,12583167.0,21861267660.0
South Africa,2022,574896.0,10903.0,7262633.0,18986361228.0
South America,2020,13230145.0,413261.0,31342.0,137160437206.0
South America,2021,26448688.0,765948.0,653838623.0,159438087835.0
South America,2022,24711457.0,130218.0,275906287.0,138470887243.0
South Korea,2020,61768.0,917.0,0.0,17876453760.0
South Korea,2021,573484.0,4708.0,103897727.0,18912769920.0
South Korea,2022,25582741.0,24084.0,25605634.0,16425611136.0
South Sudan,2020,3558.0,63.0,0.0,2957469612.0
South Sudan,2021,11684.0,72.0,7489.0,3983307780.0
South Sudan,2022,3083.0,3.0,0.0,3459475524.0
Spain,2020,1938671.0,51578.0,0.0,15932141720.0
Spain,2021,4440910.0,38568.0,57029658.0,17358900680.0
Spain,2022,7258429.0,26214.0,5936252.0,15076086344.0
Sri Lanka,2020,43299.0,204.0,0.0,7422931000.0
Sri Lanka,2021,543946.0,14775.0,29413230.0,7968734750.0
Sri Lanka,2022,84172.0,1805.0,4176023.0,6920791550.0
Sudan,2020,25500.0,1468.0,0.0,13781014800.0
Sudan,2021,21031.0,1863.0,45572.0,17109083000.0
Sudan,2022,17043.0,1649.0,0.0,14859121400.0
Suriname,2020,6210.0,122.0,0.0,181087478.0
Suriname,2021,46236.0,1067.0,340537.0,225586790.0
Suriname,2022,28782.0,203.0,2807.0,195920582.0
Sweden,2020,437379.0,8979.0,0.0,3534031915.0
Sweden,2021,877405.0,6587.0,0.0,3850512385.0
Sweden,2022,1303904.0,5547.0,0.0,3344143633.0
Switzerland,2020,452296.0,7873.0,4754.0,2718286481.0
Switzerland,2021,880319.0,4451.0,13840115.0,3190271915.0
Switzerland,2022,2944233.0,1925.0,2625994.0,2770729307.0
Syria,2020,11434.0,711.0,0.0,6305693970.0
Syria,2021,38844.0,2186.0,0.0,8075713330.0
Syria,2022,7100.0,266.0,102423.0,7013701714.0
Taiwan,2020,801.0,7.0,0.0,8386581996.0
Taiwan,2021,16230.0,843.0,28127418.0,8721089540.0
Taiwan,2022,8017266.0,12712.0,21462733.0,7574206532.0
Tajikistan,2020,13665.0,90.0,0.0,2438433305.0
Tajikistan,2021,3828.0,35.0,124745.0,3632767985.0
Tajikistan,2022,293.0,0.0,0.0,3155034113.0
Tanzania,2020,509.0,21.0,0.0,19059845832.0
Tanzania,2021,28797.0,716.0,0.0,23906679480.0
Tanzania,2022,10846.0,108.0,0.0,20762787384.0
Thailand,2020,6882.0,61.0,0.0,26026019712.0
Thailand,2021,2216551.0,21637.0,89819861.0,26169413760.0
Thailand,2022,2481114.0,11372.0,37474745.0,22727956608.0
Timor,2020,44.0,0.0,0.0,382269930.0
Timor,2021,19793.0,122.0,7881.0,489573770.0
Timor,2022,3480.0,16.0,0.0,425191466.0
Togo,2020,3633.0,68.0,0.0,2681156100.0
Togo,2021,26530.0,180.0,0.0,3229775500.0
Togo,2022,9156.0,42.0,0.0,2805037900.0
Tokelau,2021,0.0,0.0,0.0,367242.0
Tokelau,2022,0.0,0.0,0.0,562221.0
Tonga,2021,1.0,0.0,0.0,27357952.0
Tonga,2022,16181.0,12.0,0.0,33876839.0
Trinidad and Tobago,2020,7150.0,127.0,0.0,448595599.0
Trinidad and Tobago,2021,84749.0,2742.0,1367241.0,558830695.0
Trinidad and Tobago,2022,93050.0,1388.0,145326.0,485340631.0
Tunisia,2020,139140.0,4676.0,0.0,3743903148.0
Tunisia,2021,587566.0,20893.0,7864021.0,4509982340.0
Tunisia,2022,420569.0,3698.0,682211.0,3916888772.0
Turkey,2020,1385427.0,20881.0,0.0,25261009408.0
Turkey,2021,7273898.0,61480.0,130587902.0,31149555520.0
Turkey,2022,7437088.0,18842.0,19311869.0,27053175616.0
Turkmenistan,2021,0.0,0.0,0.0,1974248539.0
Turkmenistan,2022,0.0,0.0,0.0,1588401919.0
Turks and Caicos Islands,2020,894.0,6.0,0.0,12757554.0
Turks and Caicos Islands,2021,2391.0,20.0,0.0,16689990.0
Turks and Caicos Islands,2022,3147.0,10.0,0.0,14495142.0
Tuvalu,2021,0.0,0.0,0.0,2822415.0
Tuvalu,2022,163.0,0.0,0.0,3593195.0
Uganda,2020,35321.0,251.0,0.0,13513382168.0
Uganda,2021,105521.0,3049.0,704976.0,17246099620.0
Uganda,2022,28736.0,336.0,0.0,14978119396.0
Ukraine,2020,1086997.0,19281.0,0.0,12069330176.0
Ukraine,2021,2760229.0,82807.0,28455642.0,14491136560.0
Ukraine,2022,1770916.0,15988.0,3096235.0,12585452848.0
United Arab Emirates,2020,207822.0,669.0,0.0,3191104644.0
United Arab Emirates,2021,554115.0,1495.0,18981681.0,3446015370.0
United Arab Emirates,2022,279090.0,184.0,1156381.0,2992840746.0
United Kingdom,2020,2488780.0,94998.0,0.0,22750511432.0
United Kingdom,2021,10456330.0,82346.0,130634846.0,24640761640.0
United Kingdom,2022,10172874.0,32874.0,17936003.0,21400332712.0
United States,2020,20217255.0,350555.0,5661664.0,116710000320.0
United States,2021,34687342.0,475059.0,515394151.0,123475797440.0
United States,2022,43092791.0,249438.0,125427636.0,107237884352.0
United States Virgin Islands,2020,0.0,0.0,0.0,28152557.0
United States Virgin Islands,2021,0.0,0.0,0.0,36309835.0
United States Virgin Islands,2022,0.0,0.0,0.0,16911430.0
Upper middle income,2020,23261367.0,685237.0,3690118.0,871442848500.0
Upper middle income,2021,59230927.0,1483067.0,4206455725.0,921961274500.0
Upper middle income,2022,55853414.0,311246.0,1110141291.0,800717052100.0
Uruguay,2020,19140.0,181.0,0.0,1006302024.0
Uruguay,2021,394264.0,5989.0,6974427.0,1249320540.0
Uruguay,2022,577836.0,1356.0,1701398.0,1085026332.0
Uzbekistan,2020,77060.0,614.0,0.0,10111273216.0
Uzbekistan,2021,121843.0,871.0,14678088.0,12639091520.0
Uzbekistan,2022,45975.0,152.0,448984.0,10976964416.0
Vanuatu,2020,1.0,0.0,0.0,16990688.0
Vanuatu,2021,6.0,1.0,0.0,119261560.0
Vanuatu,2022,11987.0,13.0,0.0,103577848.0
Vatican,2020,27.0,0.0,0.0,243208.0
Vatican,2021,0.0,0.0,0.0,294920.0
Vatican,2022,2.0,0.0,0.0,256136.0
Venezuela,2020,113558.0,1034.0,0.0,8292398100.0
Venezuela,2021,331077.0,4300.0,0.0,10330120500.0
Venezuela,2022,101749.0,496.0,0.0,8971638900.0
Vietnam,2020,1465.0,36.0,0.0,33776278464.0
Vietnam,2021,1729792.0,32359.0,108158524.0,35838202440.0
Vietnam,2022,9218492.0,10775.0,32048915.0,31125233352.0
Wales,2020,0.0,0.0,0.0,900280000.0
Wales,2021,0.0,0.0,6345724.0,1157050000.0
Wales,2022,0.0,0.0,959375.0,989040000.0
Wallis and Futuna,2020,4.0,0.0,0.0,858104.0
Wallis and Futuna,2021,450.0,7.0,0.0,4232540.0
Wallis and Futuna,2022,2961.0,0.0,0.0,3675932.0
Western Sahara,2022,0.0,0.0,0.0,576005.0
World,2020,83067919.0,1894686.0,10859120.0,2751411233280.0
World,2021,205322435.0,3547842.0,9208002144.0,2910913333760.0
World,2022,345056915.0,1129159.0,3703380517.0,2528108292608.0
Yemen,2020,2100.0,610.0,0.0,8963298792.0
Yemen,2021,8027.0,1374.0,0.0,12299263380.0
Yemen,2022,1819.0,175.0,0.0,10681826004.0
Zambia,2020,20725.0,388.0,0.0,5785106630.0
Zambia,2021,233549.0,3346.0,891232.0,7306449550.0
Zambia,2022,79411.0,283.0,1626263.0,6345601390.0
Zimbabwe,2020,13873.0,363.0,0.0,4683994693.0
Zimbabwe,2021,199391.0,4641.0,6142725.0,5956996735.0
Zimbabwe,2022,44635.0,602.0,4658667.0,5173610863.0
