location,date,new_cases,new_deaths,new_vaccinations,population
Afghanistan,2020-02,5.0,0.0,0.0,246772632.0
Afghanistan,2020-03,163.0,4.0,0.0,1274991932.0
Afghanistan,2020-04,1661.0,56.0,0.0,1233863160.0
Afghanistan,2020-05,13353.0,194.0,0.0,1274991932.0
Afghanistan,2020-06,16265.0,485.0,0.0,1233863160.0
Afghanistan,2020-07,5183.0,536.0,0.0,1274991932.0
Afghanistan,2020-08,1620.0,131.0,0.0,1274991932.0
Afghanistan,2020-09,1106.0,56.0,0.0,1233863160.0
Afghanistan,2020-10,1980.0,71.0,0.0,1274991932.0
Afghanistan,2020-11,4881.0,230.0,0.0,1233863160.0
Afghanistan,2020-12,6115.0,426.0,0.0,1274991932.0
Afghanistan,2021-01,2693.0,211.0,0.0,1274991932.0
Afghanistan,2021-02,691.0,43.0,0.0,1151605616.0
Afghanistan,2021-03,740.0,41.0,0.0,1274991932.0
Afghanistan,2021-04,3291.0,141.0,0.0,1233863160.0
Afghanistan,2021-05,12093.0,319.0,2859.0,1274991932.0
Afghanistan,2021-06,46821.0,1927.0,4015.0,1233863160.0
Afghanistan,2021-07,28495.0,1837.0,0.0,1274991932.0
Afghanistan,2021-08,6066.0,410.0,0.0,1274991932.0
Afghanistan,2021-09,1954.0,86.0,0.0,1233863160.0
Afghanistan,2021-10,1076.0,76.0,0.0,1274991932.0
Afghanistan,2021-11,1039.0,28.0,0.0,1233863160.0
Afghanistan,2021-12,795.0,48.0,0.0,1274991932.0
Afghanistan,2022-01,4848.0,58.0,6868.0,1274991932.0
Afghanistan,2022-02,10733.0,184.0,0.0,1151605616.0
Afghanistan,2022-03,4088.0,72.0,0.0,1274991932.0
Afghanistan,2022-04,1132.0,13.0,383.0,1233863160.0
Afghanistan,2022-05,1468.0,22.0,0.0,1274991932.0
Afghanistan,2022-06,2181.0,18.0,0.0,1233863160.0
Afghanistan,2022-07,3221.0,25.0,0.0,1274991932.0
Afghanistan,2022-08,7501.0,29.0,0.0,1274991932.0
Afghanistan,2022-09,5938.0,23.0,9447.0,1233863160.0
Afghanistan,2022-10,3875.0,22.0,0.0,1274991932.0
Afghanistan,2022-11,1447.0,7.0,36587.0,534674036.0
Africa,2020-02,3.0,0.0,0.0,24254522438.0
Africa,2020-03,5764.0,198.0,0.0,44228835034.0
Africa,2020-04,32993.0,1436.0,0.0,42802098420.0
Africa,2020-05,108124.0,2588.0,0.0,44228835034.0
Africa,2020-06,258340.0,5924.0,0.0,42802098420.0
Africa,2020-07,523189.0,9537.0,0.0,44228835034.0
Africa,2020-08,324253.0,10132.0,0.0,44228835034.0
Africa,2020-09,229702.0,6083.0,0.0,42802098420.0
Africa,2020-10,303545.0,6993.0,0.0,44228835034.0
Africa,2020-11,388843.0,9140.0,0.0,42802098420.0
Africa,2020-12,586170.0,13476.0,0.0,44228835034.0
Africa,2021-01,809148.0,25536.0,167860.0,44228835034.0
Africa,2021-02,327680.0,12736.0,4186056.0,39948625192.0
Africa,2021-03,319961.0,9049.0,8259268.0,44228835034.0
Africa,2021-04,340423.0,9027.0,7902614.0,42802098420.0
Africa,2021-05,282686.0,8852.0,14541528.0,44228835034.0
Africa,2021-06,664182.0,12305.0,16431147.0,42802098420.0
Africa,2021-07,1204828.0,27133.0,18646264.0,44228835034.0
Africa,2021-08,1081053.0,26210.0,37420839.0,44228835034.0
Africa,2021-09,520504.0,14129.0,43823952.0,42802098420.0
Africa,2021-10,193779.0,7837.0,46967057.0,44228835034.0
Africa,2021-11,164029.0,4932.0,50691707.0,42802098420.0
Africa,2021-12,1069150.0,5285.0,61606953.0,44228835034.0
Africa,2022-01,1130918.0,10220.0,49197786.0,44228835034.0
Africa,2022-02,446100.0,9828.0,52955210.0,39948625192.0
Africa,2022-03,225752.0,3154.0,34064710.0,44228835034.0
Africa,2022-04,114022.0,928.0,26041349.0,42802098420.0
Africa,2022-05,212649.0,1201.0,30741318.0,44228835034.0
Africa,2022-06,178315.0,963.0,53965644.0,42802098420.0
Africa,2022-07,195306.0,997.0,37158840.0,44228835034.0
Africa,2022-08,67092.0,494.0,25913012.0,44228835034.0
Africa,2022-09,31668.0,239.0,24909182.0,42802098420.0
Africa,2022-10,29001.0,215.0,31718237.0,44228835034.0
Africa,2022-11,14914.0,92.0,2436690.0,18547575982.0
Albania,2020-02,0.0,0.0,0.0,14211590.0
Albania,2020-03,243.0,15.0,0.0,88111858.0
Albania,2020-04,530.0,16.0,0.0,85269540.0
Albania,2020-05,364.0,2.0,0.0,88111858.0
Albania,2020-06,1398.0,29.0,0.0,85269540.0
Albania,2020-07,2741.0,95.0,0.0,88111858.0
Albania,2020-08,4237.0,127.0,0.0,88111858.0
Albania,2020-09,4136.0,103.0,0.0,85269540.0
Albania,2020-10,7226.0,122.0,0.0,88111858.0
Albania,2020-11,17307.0,301.0,0.0,85269540.0
Albania,2020-12,20134.0,371.0,0.0,88111858.0
Albania,2021-01,19811.0,199.0,421.0,88111858.0
Albania,2021-02,29040.0,416.0,2476.0,79584904.0
Albania,2021-03,17990.0,439.0,49296.0,88111858.0
Albania,2021-04,5928.0,159.0,295509.0,85269540.0
Albania,2021-05,1230.0,57.0,204550.0,88111858.0
Albania,2021-06,206.0,5.0,134454.0,85269540.0
Albania,2021-07,560.0,1.0,140805.0,88111858.0
Albania,2021-08,13306.0,41.0,140424.0,88111858.0
Albania,2021-09,23744.0,200.0,198500.0,85269540.0
Albania,2021-10,15169.0,226.0,103442.0,88111858.0
Albania,2021-11,14645.0,172.0,43268.0,85269540.0
Albania,2021-12,10279.0,121.0,65224.0,88111858.0
Albania,2022-01,48319.0,129.0,20290.0,88111858.0
Albania,2022-02,13020.0,123.0,16491.0,79584904.0
Albania,2022-03,2114.0,23.0,2541.0,88111858.0
Albania,2022-04,1430.0,4.0,0.0,85269540.0
Albania,2022-05,994.0,1.0,0.0,88111858.0
Albania,2022-06,4750.0,3.0,0.0,85269540.0
Albania,2022-07,31246.0,45.0,0.0,88111858.0
Albania,2022-08,17255.0,37.0,0.0,88111858.0
Albania,2022-09,2869.0,7.0,0.0,85269540.0
Albania,2022-10,745.0,4.0,0.0,88111858.0
Albania,2022-11,190.0,0.0,0.0,36950134.0
Algeria,2020-02,1.0,0.0,0.0,224516140.0
Algeria,2020-03,715.0,44.0,0.0,1392000068.0
Algeria,2020-04,3290.0,406.0,0.0,1347096840.0
Algeria,2020-05,5388.0,203.0,0.0,1392000068.0
Algeria,2020-06,4513.0,259.0,0.0,1347096840.0
Algeria,2020-07,16487.0,298.0,0.0,1392000068.0
Algeria,2020-08,14100.0,300.0,0.0,1392000068.0
Algeria,2020-09,7036.0,226.0,0.0,1347096840.0
Algeria,2020-10,6412.0,228.0,0.0,1392000068.0
Algeria,2020-11,25257.0,467.0,0.0,1347096840.0
Algeria,2020-12,16411.0,325.0,0.0,1392000068.0
Algeria,2021-01,7729.0,135.0,30.0,1392000068.0
Algeria,2021-02,5753.0,92.0,0.0,1257290384.0
Algeria,2021-03,4100.0,110.0,0.0,1392000068.0
Algeria,2021-04,4916.0,160.0,0.0,1347096840.0
Algeria,2021-05,6805.0,219.0,0.0,1392000068.0
Algeria,2021-06,10713.0,244.0,0.0,1347096840.0
Algeria,2021-07,31766.0,538.0,0.0,1392000068.0
Algeria,2021-08,24688.0,1015.0,0.0,1392000068.0
Algeria,2021-09,7279.0,543.0,0.0,1347096840.0
Algeria,2021-10,3093.0,108.0,0.0,1392000068.0
Algeria,2021-11,4079.0,151.0,170756.0,1347096840.0
Algeria,2021-12,7901.0,205.0,0.0,1392000068.0
Algeria,2022-01,33685.0,303.0,0.0,1392000068.0
Algeria,2022-02,12819.0,256.0,0.0,1257290384.0
Algeria,2022-03,735.0,39.0,0.0,1392000068.0
Algeria,2022-04,109.0,1.0,0.0,1347096840.0
Algeria,2022-05,104.0,0.0,0.0,1392000068.0
Algeria,2022-06,203.0,0.0,0.0,1347096840.0
Algeria,2022-07,1367.0,1.0,0.0,1392000068.0
Algeria,2022-08,2850.0,2.0,0.0,1392000068.0
Algeria,2022-09,369.0,1.0,0.0,1347096840.0
Algeria,2022-10,165.0,2.0,0.0,1392000068.0
Algeria,2022-11,101.0,0.0,0.0,583741964.0
Andorra,2020-03,376.0,12.0,0.0,2395290.0
Andorra,2020-04,369.0,30.0,0.0,2395290.0
Andorra,2020-05,19.0,9.0,0.0,2475133.0
Andorra,2020-06,91.0,1.0,0.0,2395290.0
Andorra,2020-07,70.0,0.0,0.0,2475133.0
Andorra,2020-08,251.0,1.0,0.0,2475133.0
Andorra,2020-09,874.0,0.0,0.0,2395290.0
Andorra,2020-10,2706.0,22.0,0.0,2475133.0
Andorra,2020-11,1989.0,1.0,0.0,2395290.0
Andorra,2020-12,1304.0,8.0,0.0,2475133.0
Andorra,2021-01,1888.0,17.0,0.0,2475133.0
Andorra,2021-02,929.0,9.0,0.0,2235604.0
Andorra,2021-03,1144.0,5.0,0.0,2475133.0
Andorra,2021-04,1222.0,10.0,4802.0,2395290.0
Andorra,2021-05,495.0,2.0,0.0,2475133.0
Andorra,2021-06,184.0,0.0,0.0,2395290.0
Andorra,2021-07,767.0,1.0,0.0,2475133.0
Andorra,2021-08,355.0,2.0,0.0,2475133.0
Andorra,2021-09,189.0,0.0,0.0,2395290.0
Andorra,2021-10,294.0,0.0,0.0,2475133.0
Andorra,2021-11,1599.0,1.0,0.0,2395290.0
Andorra,2021-12,6625.0,9.0,0.0,2475133.0
Andorra,2022-01,12218.0,5.0,0.0,2475133.0
Andorra,2022-02,2041.0,6.0,0.0,2235604.0
Andorra,2022-03,2025.0,4.0,0.0,2475133.0
Andorra,2022-04,1325.0,0.0,0.0,2395290.0
Andorra,2022-05,1545.0,0.0,0.0,2475133.0
Andorra,2022-06,880.0,0.0,0.0,2395290.0
Andorra,2022-07,1734.0,0.0,0.0,2475133.0
Andorra,2022-08,519.0,1.0,0.0,2475133.0
Andorra,2022-09,200.0,1.0,0.0,2395290.0
Andorra,2022-10,308.0,0.0,0.0,2475133.0
Andorra,2022-11,129.0,0.0,0.0,1037959.0
Angola,2020-03,7.0,2.0,0.0,427067952.0
Angola,2020-04,20.0,0.0,0.0,1067669880.0
Angola,2020-05,59.0,2.0,0.0,1103258876.0
Angola,2020-06,198.0,9.0,0.0,1067669880.0
Angola,2020-07,864.0,39.0,0.0,1103258876.0
Angola,2020-08,1506.0,56.0,0.0,1103258876.0
Angola,2020-09,2318.0,75.0,0.0,1067669880.0
Angola,2020-10,5833.0,104.0,0.0,1103258876.0
Angola,2020-11,4334.0,64.0,0.0,1067669880.0
Angola,2020-12,2414.0,57.0,0.0,1103258876.0
Angola,2021-01,2243.0,61.0,0.0,1103258876.0
Angola,2021-02,1011.0,42.0,0.0,996491888.0
Angola,2021-03,1504.0,29.0,0.0,1103258876.0
Angola,2021-04,4341.0,59.0,0.0,1067669880.0
Angola,2021-05,7899.0,170.0,0.0,1103258876.0
Angola,2021-06,4298.0,134.0,0.0,1067669880.0
Angola,2021-07,3928.0,111.0,0.0,1103258876.0
Angola,2021-08,4767.0,206.0,0.0,1103258876.0
Angola,2021-09,9039.0,320.0,0.0,1067669880.0
Angola,2021-10,7850.0,173.0,0.0,1103258876.0
Angola,2021-11,735.0,23.0,0.0,1067669880.0
Angola,2021-12,16425.0,37.0,0.0,1103258876.0
Angola,2022-01,16523.0,125.0,0.0,1103258876.0
Angola,2022-02,625.0,5.0,0.0,996491888.0
Angola,2022-03,428.0,0.0,0.0,1103258876.0
Angola,2022-04,118.0,0.0,0.0,1067669880.0
Angola,2022-05,474.0,0.0,0.0,1103258876.0
Angola,2022-06,1559.0,0.0,0.0,1067669880.0
Angola,2022-07,981.0,12.0,0.0,1103258876.0
Angola,2022-08,335.0,5.0,0.0,1103258876.0
Angola,2022-09,495.0,0.0,0.0,1067669880.0
Angola,2022-10,0.0,0.0,0.0,1103258876.0
Angola,2022-11,0.0,0.0,0.0,462656948.0
Anguilla,2020-03,2.0,0.0,0.0,63508.0
Anguilla,2020-04,1.0,0.0,0.0,476310.0
Anguilla,2020-05,0.0,0.0,0.0,492187.0
Anguilla,2020-06,0.0,0.0,0.0,476310.0
Anguilla,2020-07,0.0,0.0,0.0,492187.0
Anguilla,2020-08,0.0,0.0,0.0,492187.0
Anguilla,2020-09,0.0,0.0,0.0,476310.0
Anguilla,2020-10,0.0,0.0,0.0,492187.0
Anguilla,2020-11,3.0,0.0,0.0,476310.0
Anguilla,2020-12,7.0,0.0,0.0,492187.0
Anguilla,2021-01,3.0,0.0,0.0,492187.0
Anguilla,2021-02,2.0,0.0,1421.0,444556.0
Anguilla,2021-03,7.0,0.0,0.0,492187.0
Anguilla,2021-04,68.0,0.0,0.0,476310.0
Anguilla,2021-05,16.0,0.0,0.0,492187.0
Anguilla,2021-06,0.0,0.0,0.0,476310.0
Anguilla,2021-07,4.0,0.0,0.0,492187.0
Anguilla,2021-08,104.0,0.0,0.0,492187.0
Anguilla,2021-09,192.0,1.0,0.0,476310.0
Anguilla,2021-10,535.0,0.0,0.0,492187.0
Anguilla,2021-11,442.0,3.0,0.0,476310.0
Anguilla,2021-12,288.0,2.0,0.0,492187.0
Anguilla,2022-01,650.0,3.0,0.0,492187.0
Anguilla,2022-02,231.0,1.0,0.0,444556.0
Anguilla,2022-03,145.0,0.0,0.0,492187.0
Anguilla,2022-04,88.0,0.0,0.0,476310.0
Anguilla,2022-05,415.0,0.0,0.0,492187.0
Anguilla,2022-06,253.0,0.0,0.0,476310.0
Anguilla,2022-07,124.0,1.0,0.0,492187.0
Anguilla,2022-08,257.0,1.0,0.0,492187.0
Anguilla,2022-09,28.0,1.0,0.0,476310.0
Anguilla,2022-10,1.0,0.0,0.0,492187.0
Anguilla,2022-11,38.0,0.0,0.0,206401.0
Antigua and Barbuda,2020-03,7.0,0.0,0.0,1781668.0
Antigua and Barbuda,2020-04,17.0,3.0,0.0,2813160.0
Antigua and Barbuda,2020-05,2.0,0.0,0.0,2906932.0
Antigua and Barbuda,2020-06,43.0,0.0,0.0,2813160.0
Antigua and Barbuda,2020-07,23.0,0.0,0.0,2906932.0
Antigua and Barbuda,2020-08,3.0,0.0,0.0,2906932.0
Antigua and Barbuda,2020-09,7.0,0.0,0.0,2813160.0
Antigua and Barbuda,2020-10,27.0,0.0,0.0,2906932.0
Antigua and Barbuda,2020-11,13.0,1.0,0.0,2813160.0
Antigua and Barbuda,2020-12,18.0,1.0,0.0,2906932.0
Antigua and Barbuda,2021-01,75.0,2.0,0.0,2906932.0
Antigua and Barbuda,2021-02,496.0,7.0,0.0,2625616.0
Antigua and Barbuda,2021-03,406.0,14.0,0.0,2906932.0
Antigua and Barbuda,2021-04,96.0,4.0,225.0,2813160.0
Antigua and Barbuda,2021-05,29.0,10.0,3930.0,2906932.0
Antigua and Barbuda,2021-06,3.0,0.0,1686.0,2813160.0
Antigua and Barbuda,2021-07,40.0,1.0,1834.0,2906932.0
Antigua and Barbuda,2021-08,412.0,1.0,432.0,2906932.0
Antigua and Barbuda,2021-09,1516.0,35.0,0.0,2813160.0
Antigua and Barbuda,2021-10,827.0,23.0,0.0,2906932.0
Antigua and Barbuda,2021-11,83.0,15.0,0.0,2813160.0
Antigua and Barbuda,2021-12,142.0,2.0,0.0,2906932.0
Antigua and Barbuda,2022-01,2344.0,8.0,0.0,2906932.0
Antigua and Barbuda,2022-02,810.0,8.0,0.0,2625616.0
Antigua and Barbuda,2022-03,54.0,0.0,305.0,2906932.0
Antigua and Barbuda,2022-04,135.0,1.0,0.0,2813160.0
Antigua and Barbuda,2022-05,627.0,2.0,0.0,2906932.0
Antigua and Barbuda,2022-06,388.0,3.0,0.0,2813160.0
Antigua and Barbuda,2022-07,132.0,3.0,0.0,2906932.0
Antigua and Barbuda,2022-08,201.0,1.0,0.0,2906932.0
Antigua and Barbuda,2022-09,124.0,1.0,0.0,2813160.0
Antigua and Barbuda,2022-10,8.0,0.0,0.0,2906932.0
Antigua and Barbuda,2022-11,0.0,0.0,0.0,1219036.0
Argentina,2020-01,0.0,0.0,0.0,1410820044.0
Argentina,2020-02,0.0,0.0,0.0,1319799396.0
Argentina,2020-03,1054.0,27.0,0.0,1410820044.0
Argentina,2020-04,3374.0,191.0,0.0,1365309720.0
Argentina,2020-05,12423.0,321.0,0.0,1410820044.0
Argentina,2020-06,47679.0,768.0,0.0,1365309720.0
Argentina,2020-07,126772.0,2236.0,0.0,1410820044.0
Argentina,2020-08,226433.0,5117.0,0.0,1410820044.0
Argentina,2020-09,333266.0,8277.0,0.0,1365309720.0
Argentina,2020-10,415923.0,14065.0,0.0,1410820044.0
Argentina,2020-11,257609.0,7728.0,0.0,1365309720.0
Argentina,2020-12,200981.0,4515.0,22909.0,1410820044.0
Argentina,2021-01,301725.0,4729.0,346454.0,1410820044.0
Argentina,2021-02,180126.0,3991.0,884826.0,1274289072.0
Argentina,2021-03,241456.0,3893.0,3003292.0,1410820044.0
Argentina,2021-04,628542.0,8007.0,4062321.0,1365309720.0
Argentina,2021-05,804421.0,14228.0,4679215.0,1410820044.0
Argentina,2021-06,688590.0,16211.0,8838515.0,1365309720.0
Argentina,2021-07,459390.0,11417.0,11284606.0,1410820044.0
Argentina,2021-08,255856.0,6091.0,10942796.0,1410820044.0
Argentina,2021-09,71282.0,3367.0,9010804.0,1365309720.0
Argentina,2021-10,31905.0,771.0,8501155.0,1410820044.0
Argentina,2021-11,41941.0,639.0,8417181.0,1365309720.0
Argentina,2021-12,323660.0,580.0,8256295.0,1410820044.0
Argentina,2022-01,2724248.0,4104.0,10628780.0,1410820044.0
Argentina,2022-02,522000.0,4879.0,5470944.0,1274289072.0
Argentina,2022-03,137255.0,1867.0,2909810.0,1410820044.0
Argentina,2022-04,34319.0,523.0,2059476.0,1365309720.0
Argentina,2022-05,158343.0,347.0,4183211.0,1410820044.0
Argentina,2022-06,136599.0,181.0,2837350.0,1365309720.0
Argentina,2022-07,193135.0,299.0,1740674.0,1410820044.0
Argentina,2022-08,117918.0,342.0,1031800.0,1410820044.0
Argentina,2022-09,30195.0,186.0,532223.0,1365309720.0
Argentina,2022-10,10455.0,94.0,270855.0,1410820044.0
Argentina,2022-11,2843.0,20.0,188210.0,591634212.0
Armenia,2020-02,0.0,0.0,0.0,75072744.0
Armenia,2020-03,532.0,3.0,0.0,86194632.0
Armenia,2020-04,1534.0,29.0,0.0,83414160.0
Armenia,2020-05,7216.0,99.0,0.0,86194632.0
Armenia,2020-06,16260.0,312.0,0.0,83414160.0
Armenia,2020-07,13008.0,295.0,0.0,86194632.0
Armenia,2020-08,5231.0,141.0,0.0,86194632.0
Armenia,2020-09,6578.0,80.0,0.0,83414160.0
Armenia,2020-10,39454.0,382.0,0.0,86194632.0
Armenia,2020-11,45311.0,823.0,0.0,83414160.0
Armenia,2020-12,24285.0,659.0,0.0,86194632.0
Armenia,2021-01,7617.0,257.0,0.0,86194632.0
Armenia,2021-02,5032.0,112.0,0.0,77853216.0
Armenia,2021-03,20581.0,323.0,0.0,86194632.0
Armenia,2021-04,23425.0,593.0,0.0,83414160.0
Armenia,2021-05,6606.0,330.0,0.0,86194632.0
Armenia,2021-06,2425.0,76.0,0.0,83414160.0
Armenia,2021-07,5015.0,100.0,0.0,86194632.0
Armenia,2021-08,12025.0,230.0,0.0,86194632.0
Armenia,2021-09,19562.0,475.0,0.0,83414160.0
Armenia,2021-10,46629.0,1009.0,0.0,86194632.0
Armenia,2021-11,30192.0,1239.0,0.0,83414160.0
Armenia,2021-12,6412.0,407.0,0.0,86194632.0
Armenia,2022-01,22865.0,81.0,0.0,86194632.0
Armenia,2022-02,52037.0,408.0,0.0,77853216.0
Armenia,2022-03,2687.0,152.0,0.0,86194632.0
Armenia,2022-04,348.0,9.0,0.0,83414160.0
Armenia,2022-05,96.0,3.0,0.0,86194632.0
Armenia,2022-06,280.0,4.0,0.0,83414160.0
Armenia,2022-07,2122.0,4.0,0.0,86194632.0
Armenia,2022-08,9033.0,22.0,0.0,86194632.0
Armenia,2022-09,8477.0,28.0,0.0,83414160.0
Armenia,2022-10,2367.0,26.0,0.0,86194632.0
Armenia,2022-11,155.0,0.0,0.0,36146136.0
Aruba,2020-03,55.0,0.0,0.0,2022721.0
Aruba,2020-04,45.0,2.0,0.0,3193770.0
Aruba,2020-05,1.0,1.0,0.0,3300229.0
Aruba,2020-06,2.0,0.0,0.0,3193770.0
Aruba,2020-07,18.0,0.0,0.0,3300229.0
Aruba,2020-08,1885.0,7.0,0.0,3300229.0
Aruba,2020-09,1957.0,17.0,0.0,3193770.0
Aruba,2020-10,550.0,12.0,0.0,3300229.0
Aruba,2020-11,332.0,7.0,0.0,3193770.0
Aruba,2020-12,644.0,4.0,0.0,3300229.0
Aruba,2021-01,1477.0,10.0,0.0,3300229.0
Aruba,2021-02,925.0,14.0,0.0,2980852.0
Aruba,2021-03,1552.0,13.0,0.0,3300229.0
Aruba,2021-04,1195.0,13.0,32484.0,3193770.0
Aruba,2021-05,347.0,8.0,32613.0,3300229.0
Aruba,2021-06,153.0,0.0,12377.0,3193770.0
Aruba,2021-07,592.0,3.0,9009.0,3300229.0
Aruba,2021-08,2846.0,36.0,6486.0,3300229.0
Aruba,2021-09,924.0,20.0,7158.0,3193770.0
Aruba,2021-10,425.0,5.0,2639.0,3300229.0
Aruba,2021-11,429.0,3.0,1775.0,3193770.0
Aruba,2021-12,4107.0,7.0,1328.0,3300229.0
Aruba,2022-01,12539.0,12.0,2050.0,3300229.0
Aruba,2022-02,684.0,18.0,1180.0,2980852.0
Aruba,2022-03,282.0,1.0,1161.0,3300229.0
Aruba,2022-04,880.0,59.0,719.0,3193770.0
Aruba,2022-05,2188.0,1.0,631.0,3300229.0
Aruba,2022-06,3684.0,8.0,654.0,3193770.0
Aruba,2022-07,1362.0,3.0,505.0,3300229.0
Aruba,2022-08,768.0,3.0,351.0,3300229.0
Aruba,2022-09,122.0,3.0,257.0,3193770.0
Aruba,2022-10,1218.0,2.0,175.0,3300229.0
Aruba,2022-11,89.0,2.0,72.0,1383967.0
Asia,2020-01,9333.0,196.0,0.0,47213833700.0
Asia,2020-02,73839.0,2691.0,0.0,136920117730.0
Asia,2020-03,96833.0,4240.0,0.0,146362884470.0
Asia,2020-04,342990.0,10272.0,0.0,141641501100.0
Asia,2020-05,618468.0,12125.0,0.0,146362884470.0
Asia,2020-06,1166691.0,26144.0,0.0,141641501100.0
Asia,2020-07,1991759.0,39750.0,0.0,146362884470.0
Asia,2020-08,2818014.0,46431.0,0.0,146362884470.0
Asia,2020-09,3555356.0,52406.0,0.0,141641501100.0
Asia,2020-10,3046598.0,48216.0,0.0,146362884470.0
Asia,2020-11,3077099.0,48918.0,0.0,141641501100.0
Asia,2020-12,3101894.0,45603.0,4032162.0,146362884470.0
Asia,2021-01,2398667.0,35473.0,33473488.0,146362884470.0
Asia,2021-02,1909888.0,25658.0,60692547.0,132198734360.0
Asia,2021-03,3484925.0,31818.0,156958573.0,146362884470.0
Asia,2021-04,11017797.0,92765.0,284305180.0,141641501100.0
Asia,2021-05,11741131.0,165862.0,528663780.0,146362884470.0
Asia,2021-06,4556963.0,98027.0,846899434.0,141641501100.0
Asia,2021-07,6250643.0,104585.0,757242686.0,146362884470.0
Asia,2021-08,8096119.0,138678.0,881381895.0,146362884470.0
Asia,2021-09,5794362.0,88912.0,695742259.0,141641501100.0
Asia,2021-10,3695767.0,49135.0,543797764.0,146362884470.0
Asia,2021-11,2799688.0,42849.0,662182370.0,141641501100.0
Asia,2021-12,2529764.0,40901.0,799221316.0,146362884470.0
Asia,2022-01,15851264.0,37451.0,631232668.0,146362884470.0
Asia,2022-02,16513576.0,56460.0,470649100.0,132198734360.0
Asia,2022-03,22812559.0,53670.0,390652359.0,146362884470.0
Asia,2022-04,8612636.0,21467.0,220056710.0,141641501100.0
Asia,2022-05,4547296.0,7864.0,135918376.0,146362884470.0
Asia,2022-06,3652014.0,7413.0,161628422.0,141641501100.0
Asia,2022-07,8788038.0,8926.0,182830279.0,146362884470.0
Asia,2022-08,13000810.0,18710.0,163500858.0,146362884470.0
Asia,2022-09,6161677.0,13117.0,105891242.0,141641501100.0
Asia,2022-10,3942723.0,7641.0,58368574.0,146362884470.0
Asia,2022-11,2193469.0,4813.0,8459607.0,61377983810.0
Australia,2020-01,9.0,0.0,0.0,157064460.0
Australia,2020-02,16.0,0.0,0.0,759144890.0
Australia,2020-03,4534.0,18.0,0.0,811499710.0
Australia,2020-04,2207.0,75.0,0.0,785322300.0
Australia,2020-05,436.0,10.0,0.0,811499710.0
Australia,2020-06,718.0,2.0,0.0,785322300.0
Australia,2020-07,9360.0,97.0,0.0,811499710.0
Australia,2020-08,8539.0,456.0,0.0,811499710.0
Australia,2020-09,1277.0,231.0,0.0,785322300.0
Australia,2020-10,499.0,19.0,0.0,811499710.0
Australia,2020-11,317.0,1.0,0.0,785322300.0
Australia,2020-12,513.0,1.0,0.0,811499710.0
Australia,2021-01,393.0,0.0,0.0,811499710.0
Australia,2021-02,160.0,0.0,34610.0,732967480.0
Australia,2021-03,344.0,0.0,709700.0,811499710.0
Australia,2021-04,489.0,1.0,1490514.0,785322300.0
Australia,2021-05,307.0,0.0,2127895.0,811499710.0
Australia,2021-06,525.0,0.0,3379797.0,785322300.0
Australia,2021-07,3740.0,15.0,4591535.0,811499710.0
Australia,2021-08,20710.0,89.0,7329051.0,811499710.0
Australia,2021-09,52088.0,299.0,8372766.0,785322300.0
Australia,2021-10,64849.0,432.0,7567203.0,811499710.0
Australia,2021-11,39625.0,268.0,3679863.0,785322300.0
Australia,2021-12,213841.0,242.0,3153725.0,811499710.0
Australia,2022-01,2181746.0,1582.0,7098020.0,811499710.0
Australia,2022-02,657205.0,1375.0,4199217.0,732967480.0
Australia,2022-03,1338049.0,798.0,2297185.0,811499710.0
Australia,2022-04,1380076.0,885.0,867105.0,785322300.0
Australia,2022-05,1359266.0,1314.0,401344.0,811499710.0
Australia,2022-06,852265.0,1372.0,247133.0,785322300.0
Australia,2022-07,1271166.0,1935.0,297724.0,811499710.0
Australia,2022-08,606242.0,2096.0,120610.0,811499710.0
Australia,2022-09,197572.0,1260.0,22418.0,785322300.0
Australia,2022-10,139789.0,444.0,0.0,811499710.0
Australia,2022-11,104583.0,208.0,0.0,340306330.0
Austria,2020-02,4.0,0.0,0.0,44698085.0
Austria,2020-03,9261.0,134.0,0.0,277128127.0
Austria,2020-04,6138.0,501.0,0.0,268188510.0
Austria,2020-05,1208.0,106.0,0.0,277128127.0
Austria,2020-06,1019.0,69.0,0.0,268188510.0
Austria,2020-07,3244.0,38.0,0.0,277128127.0
Austria,2020-08,6258.0,55.0,0.0,277128127.0
Austria,2020-09,17100.0,91.0,0.0,268188510.0
Austria,2020-10,57236.0,437.0,0.0,277128127.0
Austria,2020-11,177033.0,2653.0,0.0,268188510.0
Austria,2020-12,77563.0,3402.0,4496.0,277128127.0
Austria,2021-01,53223.0,1907.0,260083.0,277128127.0
Austria,2021-02,43360.0,1039.0,448630.0,250309276.0
Austria,2021-03,84656.0,972.0,1025912.0,277128127.0
Austria,2021-04,74267.0,1012.0,1509196.0,268188510.0
Austria,2021-05,28153.0,506.0,2029466.0,277128127.0
Austria,2021-06,6214.0,148.0,2658027.0,268188510.0
Austria,2021-07,8307.0,65.0,1947609.0,277128127.0
Austria,2021-08,28377.0,92.0,759484.0,277128127.0
Austria,2021-09,55082.0,279.0,454567.0,268188510.0
Austria,2021-10,84558.0,440.0,619726.0,277128127.0
Austria,2021-11,325652.0,1459.0,2459133.0,268188510.0
Austria,2021-12,122899.0,1410.0,2465087.0,277128127.0
Austria,2022-01,564791.0,392.0,1137193.0,277128127.0
Austria,2022-02,835721.0,704.0,386244.0,250309276.0
